confidence,evidence,kind,source,target
high,line 228,defines,file:src/water_ai/agents/sensor_network_sparse_placement_agent.py,symbol:water_ai.agents.sensor_network_sparse_placement_agent._select_sparse_plan
high,line 216,defines,file:src/water_ai/agents/sensor_network_sparse_placement_agent.py,symbol:water_ai.agents.sensor_network_sparse_placement_agent._select_strategy
high,line 731,defines,file:src/water_ai/agents/sensor_network_sparse_placement_agent.py,symbol:water_ai.agents.sensor_network_sparse_placement_agent._single_point_dependency
high,line 1540,defines,file:src/water_ai/agents/sensor_network_sparse_placement_agent.py,symbol:water_ai.agents.sensor_network_sparse_placement_agent._soft_sensor_interface
high,line 386,defines,file:src/water_ai/agents/sensor_network_sparse_placement_agent.py,symbol:water_ai.agents.sensor_network_sparse_placement_agent._strategy_benchmark_role
high,line 163,defines,file:src/water_ai/agents/sensor_network_sparse_placement_agent.py,symbol:water_ai.agents.sensor_network_sparse_placement_agent._strategy_candidates
high,line 531,defines,file:src/water_ai/agents/sensor_network_sparse_placement_agent.py,symbol:water_ai.agents.sensor_network_sparse_placement_agent._strategy_objectives
high,line 398,defines,file:src/water_ai/agents/sensor_network_sparse_placement_agent.py,symbol:water_ai.agents.sensor_network_sparse_placement_agent._strategy_prior_art_family
high,line 258,defines,file:src/water_ai/agents/sensor_network_sparse_placement_agent.py,symbol:water_ai.agents.sensor_network_sparse_placement_agent._strategy_row_score
high,line 995,defines,file:src/water_ai/agents/sensor_network_sparse_placement_agent.py,symbol:water_ai.agents.sensor_network_sparse_placement_agent._supporting_sensors_for_requirement
high,line 476,defines,file:src/water_ai/agents/sensor_network_sparse_placement_agent.py,symbol:water_ai.agents.sensor_network_sparse_placement_agent._topology_distance
high,line 495,defines,file:src/water_ai/agents/sensor_network_sparse_placement_agent.py,symbol:water_ai.agents.sensor_network_sparse_placement_agent._topology_graph
high,line 469,defines,file:src/water_ai/agents/sensor_network_sparse_placement_agent.py,symbol:water_ai.agents.sensor_network_sparse_placement_agent._topology_novelty
high,line 337,defines,file:src/water_ai/agents/sensor_network_sparse_placement_agent.py,symbol:water_ai.agents.sensor_network_sparse_placement_agent._topology_robust_cost_score
high,line 510,defines,file:src/water_ai/agents/sensor_network_sparse_placement_agent.py,symbol:water_ai.agents.sensor_network_sparse_placement_agent._vector_array
high,line 699,defines,file:src/water_ai/agents/sensor_network_sparse_placement_agent.py,symbol:water_ai.agents.sensor_network_sparse_placement_agent._weak_axis_gaps
high,line 686,defines,file:src/water_ai/agents/sensor_network_sparse_placement_agent.py,symbol:water_ai.agents.sensor_network_sparse_placement_agent._weak_axis_thresholds
high,line 584,defines,file:src/water_ai/agents/sensor_network_sparse_placement_agent.py,symbol:water_ai.agents.sensor_network_sparse_placement_agent._why_selected
high,line 50,defines,file:src/water_ai/agents/sensor_network_sparse_placement_agent.py,symbol:water_ai.agents.sensor_network_sparse_placement_agent.run
high,,imports,file:src/water_ai/agents/sensor_network_sparse_placement_agent.py,module:__future__
high,,imports,file:src/water_ai/agents/sensor_network_sparse_placement_agent.py,module:collections
high,,imports,file:src/water_ai/agents/sensor_network_sparse_placement_agent.py,module:collections.abc
high,,imports,file:src/water_ai/agents/sensor_network_sparse_placement_agent.py,module:numpy
high,,imports,file:src/water_ai/agents/sensor_network_sparse_placement_agent.py,module:water_ai.agents.base
high,,imports,file:src/water_ai/agents/sensor_network_sparse_placement_agent.py,module:water_ai.domain
high,,imports_internal_file,file:src/water_ai/agents/sensor_network_sparse_placement_agent.py,file:src/water_ai/agents/base.py
high,,imports_internal_file,file:src/water_ai/agents/sensor_network_sparse_placement_agent.py,file:src/water_ai/domain.py
medium,,references_path,file:src/water_ai/agents/sensor_network_sparse_placement_agent.py,file:experiments/run_agent48_sensor_network_sparse_placement.py
medium,,references_path,file:src/water_ai/agents/sensor_network_sparse_placement_agent.py,file:outputs/sensor_network_sparse_placement/sparse_placement_metrics.json
high,line 14,defines,file:src/water_ai/agents/soft_sensor_agent.py,symbol:water_ai.agents.soft_sensor_agent.SoftSensorAgent
high,line 19,defines,file:src/water_ai/agents/soft_sensor_agent.py,symbol:water_ai.agents.soft_sensor_agent.__init__
high,line 390,defines,file:src/water_ai/agents/soft_sensor_agent.py,symbol:water_ai.agents.soft_sensor_agent._apply_grey_box_byproduct_prior
high,line 262,defines,file:src/water_ai/agents/soft_sensor_agent.py,symbol:water_ai.agents.soft_sensor_agent._calibrate_with_model
high,line 758,defines,file:src/water_ai/agents/soft_sensor_agent.py,symbol:water_ai.agents.soft_sensor_agent._clip
high,line 536,defines,file:src/water_ai/agents/soft_sensor_agent.py,symbol:water_ai.agents.soft_sensor_agent._estimate_byproduct_risk
high,line 476,defines,file:src/water_ai/agents/soft_sensor_agent.py,symbol:water_ai.agents.soft_sensor_agent._estimate_catalyst_activity
high,line 489,defines,file:src/water_ai/agents/soft_sensor_agent.py,symbol:water_ai.agents.soft_sensor_agent._estimate_catalyst_lifecycle
high,line 578,defines,file:src/water_ai/agents/soft_sensor_agent.py,symbol:water_ai.agents.soft_sensor_agent._estimate_timeseries
high,line 355,defines,file:src/water_ai/agents/soft_sensor_agent.py,symbol:water_ai.agents.soft_sensor_agent._grey_box_prior_context
high,line 399,defines,file:src/water_ai/agents/soft_sensor_agent.py,symbol:water_ai.agents.soft_sensor_agent._layout_context
high,line 762,defines,file:src/water_ai/agents/soft_sensor_agent.py,symbol:water_ai.agents.soft_sensor_agent._norm
high,line 557,defines,file:src/water_ai/agents/soft_sensor_agent.py,symbol:water_ai.agents.soft_sensor_agent._offline_validation
high,line 709,defines,file:src/water_ai/agents/soft_sensor_agent.py,symbol:water_ai.agents.soft_sensor_agent._recommend
high,line 768,defines,file:src/water_ai/agents/soft_sensor_agent.py,symbol:water_ai.agents.soft_sensor_agent._safe_ratio
high,line 254,defines,file:src/water_ai/agents/soft_sensor_agent.py,symbol:water_ai.agents.soft_sensor_agent._sensor_scores
high,line 609,defines,file:src/water_ai/agents/soft_sensor_agent.py,symbol:water_ai.agents.soft_sensor_agent._state_issues
high,line 239,defines,file:src/water_ai/agents/soft_sensor_agent.py,symbol:water_ai.agents.soft_sensor_agent._to_frame
high,line 296,defines,file:src/water_ai/agents/soft_sensor_agent.py,symbol:water_ai.agents.soft_sensor_agent._uncertainty_layer
high,line 737,defines,file:src/water_ai/agents/soft_sensor_agent.py,symbol:water_ai.agents.soft_sensor_agent._validate_against_synthetic_truth
high,line 603,defines,file:src/water_ai/agents/soft_sensor_agent.py,symbol:water_ai.agents.soft_sensor_agent._weighted_signal_confidence
high,line 37,defines,file:src/water_ai/agents/soft_sensor_agent.py,symbol:water_ai.agents.soft_sensor_agent.run
high,,imports,file:src/water_ai/agents/soft_sensor_agent.py,module:__future__
high,,imports,file:src/water_ai/agents/soft_sensor_agent.py,module:collections.abc
high,,imports,file:src/water_ai/agents/soft_sensor_agent.py,module:pandas
high,,imports,file:src/water_ai/agents/soft_sensor_agent.py,module:pathlib
high,,imports,file:src/water_ai/agents/soft_sensor_agent.py,module:statistics
high,,imports,file:src/water_ai/agents/soft_sensor_agent.py,module:water_ai.agents.base
high,,imports,file:src/water_ai/agents/soft_sensor_agent.py,module:water_ai.domain
high,,imports,file:src/water_ai/agents/soft_sensor_agent.py,module:water_ai.soft_sensor_model
high,,imports_internal_file,file:src/water_ai/agents/soft_sensor_agent.py,file:src/water_ai/agents/base.py
high,,imports_internal_file,file:src/water_ai/agents/soft_sensor_agent.py,file:src/water_ai/domain.py
high,,imports_internal_file,file:src/water_ai/agents/soft_sensor_agent.py,file:src/water_ai/soft_sensor_model.py
high,line 11,defines,file:src/water_ai/agents/soft_sensor_conformal_calibration_agent.py,symbol:water_ai.agents.soft_sensor_conformal_calibration_agent.SoftSensorConformalCalibrationAgent
high,line 16,defines,file:src/water_ai/agents/soft_sensor_conformal_calibration_agent.py,symbol:water_ai.agents.soft_sensor_conformal_calibration_agent.__init__
high,line 76,defines,file:src/water_ai/agents/soft_sensor_conformal_calibration_agent.py,symbol:water_ai.agents.soft_sensor_conformal_calibration_agent._conformal_metrics
high,line 240,defines,file:src/water_ai/agents/soft_sensor_conformal_calibration_agent.py,symbol:water_ai.agents.soft_sensor_conformal_calibration_agent._conformal_quantile
high,line 193,defines,file:src/water_ai/agents/soft_sensor_conformal_calibration_agent.py,symbol:water_ai.agents.soft_sensor_conformal_calibration_agent._issues
high,line 165,defines,file:src/water_ai/agents/soft_sensor_conformal_calibration_agent.py,symbol:water_ai.agents.soft_sensor_conformal_calibration_agent._readiness
high,line 228,defines,file:src/water_ai/agents/soft_sensor_conformal_calibration_agent.py,symbol:water_ai.agents.soft_sensor_conformal_calibration_agent._recommendations
high,line 62,defines,file:src/water_ai/agents/soft_sensor_conformal_calibration_agent.py,symbol:water_ai.agents.soft_sensor_conformal_calibration_agent._split_records
high,line 249,defines,file:src/water_ai/agents/soft_sensor_conformal_calibration_agent.py,symbol:water_ai.agents.soft_sensor_conformal_calibration_agent._target_error
high,line 29,defines,file:src/water_ai/agents/soft_sensor_conformal_calibration_agent.py,symbol:water_ai.agents.soft_sensor_conformal_calibration_agent.run
high,,imports,file:src/water_ai/agents/soft_sensor_conformal_calibration_agent.py,module:__future__
high,,imports,file:src/water_ai/agents/soft_sensor_conformal_calibration_agent.py,module:collections.abc
high,,imports,file:src/water_ai/agents/soft_sensor_conformal_calibration_agent.py,module:math
high,,imports,file:src/water_ai/agents/soft_sensor_conformal_calibration_agent.py,module:water_ai.agents.base
high,,imports,file:src/water_ai/agents/soft_sensor_conformal_calibration_agent.py,module:water_ai.domain
high,,imports,file:src/water_ai/agents/soft_sensor_conformal_calibration_agent.py,module:water_ai.soft_sensor_model
high,,imports_internal_file,file:src/water_ai/agents/soft_sensor_conformal_calibration_agent.py,file:src/water_ai/agents/base.py
high,,imports_internal_file,file:src/water_ai/agents/soft_sensor_conformal_calibration_agent.py,file:src/water_ai/domain.py
high,,imports_internal_file,file:src/water_ai/agents/soft_sensor_conformal_calibration_agent.py,file:src/water_ai/soft_sensor_model.py
high,line 10,defines,file:src/water_ai/agents/soft_sensor_field_holdout_gate_agent.py,symbol:water_ai.agents.soft_sensor_field_holdout_gate_agent.SoftSensorFieldHoldoutGateAgent
high,line 15,defines,file:src/water_ai/agents/soft_sensor_field_holdout_gate_agent.py,symbol:water_ai.agents.soft_sensor_field_holdout_gate_agent.__init__
high,line 95,defines,file:src/water_ai/agents/soft_sensor_field_holdout_gate_agent.py,symbol:water_ai.agents.soft_sensor_field_holdout_gate_agent._calibration_snapshot
high,line 352,defines,file:src/water_ai/agents/soft_sensor_field_holdout_gate_agent.py,symbol:water_ai.agents.soft_sensor_field_holdout_gate_agent._check
high,line 361,defines,file:src/water_ai/agents/soft_sensor_field_holdout_gate_agent.py,symbol:water_ai.agents.soft_sensor_field_holdout_gate_agent._dict
high,line 81,defines,file:src/water_ai/agents/soft_sensor_field_holdout_gate_agent.py,symbol:water_ai.agents.soft_sensor_field_holdout_gate_agent._evidence_stage
high,line 127,defines,file:src/water_ai/agents/soft_sensor_field_holdout_gate_agent.py,symbol:water_ai.agents.soft_sensor_field_holdout_gate_agent._gate_checks
high,line 266,defines,file:src/water_ai/agents/soft_sensor_field_holdout_gate_agent.py,symbol:water_ai.agents.soft_sensor_field_holdout_gate_agent._issues
high,line 314,defines,file:src/water_ai/agents/soft_sensor_field_holdout_gate_agent.py,symbol:water_ai.agents.soft_sensor_field_holdout_gate_agent._method_contract
high,line 382,defines,file:src/water_ai/agents/soft_sensor_field_holdout_gate_agent.py,symbol:water_ai.agents.soft_sensor_field_holdout_gate_agent._min_float
high,line 365,defines,file:src/water_ai/agents/soft_sensor_field_holdout_gate_agent.py,symbol:water_ai.agents.soft_sensor_field_holdout_gate_agent._rate
high,line 227,defines,file:src/water_ai/agents/soft_sensor_field_holdout_gate_agent.py,symbol:water_ai.agents.soft_sensor_field_holdout_gate_agent._readiness
high,line 294,defines,file:src/water_ai/agents/soft_sensor_field_holdout_gate_agent.py,symbol:water_ai.agents.soft_sensor_field_holdout_gate_agent._recommendations
high,line 248,defines,file:src/water_ai/agents/soft_sensor_field_holdout_gate_agent.py,symbol:water_ai.agents.soft_sensor_field_holdout_gate_agent._release_policy
high,line 373,defines,file:src/water_ai/agents/soft_sensor_field_holdout_gate_agent.py,symbol:water_ai.agents.soft_sensor_field_holdout_gate_agent._target_min
high,line 348,defines,file:src/water_ai/agents/soft_sensor_field_holdout_gate_agent.py,symbol:water_ai.agents.soft_sensor_field_holdout_gate_agent._uncertainty_section
high,line 46,defines,file:src/water_ai/agents/soft_sensor_field_holdout_gate_agent.py,symbol:water_ai.agents.soft_sensor_field_holdout_gate_agent.run
